weekday,hour,tweet_length,mentions_count,urls_count,photos_count,hashtags_count,quote_url_count,video_count,retweets_count,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
Monday,16,64,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Friday,0,93,2,2,51,2,,1,1,0,0,1,0,0,0,0,0,1,0
Wednesday,13,264,2,2,2,2,,0,1,0,0,0,0,2,0,0,1,0,3
Monday,22,80,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Tuesday,3,66,2,2,2,2,,0,1,0,0,0,0,0,0,0,1,0,1
Sunday,17,16,2,2,2,2,61.0,0,1,0,0,0,0,0,0,0,0,0,0
Thursday,14,296,2,2,51,2,,1,1,0,1,0,0,0,0,0,0,0,1
Tuesday,0,47,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Monday,10,224,2,2,2,2,,0,1,6,0,3,3,1,3,0,0,5,1
Sunday,19,99,2,2,153,2,,1,1,0,1,0,0,1,0,0,1,0,1
Thursday,13,65,2,2,2,2,,0,1,0,1,0,0,0,0,0,0,0,1
Tuesday,7,81,2,2,2,2,,0,1,2,1,1,1,1,0,1,1,2,2
Monday,16,49,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Friday,9,115,2,2,2,2,,0,1,1,0,1,1,0,0,0,0,1,0
Sunday,18,6,2,2,2,2,60.0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,1,58,2,2,2,2,62.0,0,1,0,0,0,0,0,1,0,0,1,0
Tuesday,2,274,2,2,2,2,,0,1,0,1,0,2,1,2,2,3,2,1
Sunday,15,111,2,2,2,2,,0,1,0,2,0,0,2,0,0,1,0,3
Wednesday,23,298,74,2,51,2,,1,1,2,2,2,1,0,3,0,1,4,5
Monday,19,144,2,2,2,2,,0,1,2,0,1,1,0,0,0,0,2,1
Thursday,18,92,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Friday,0,10,2,2,2,2,56.0,0,1,0,0,1,0,0,0,0,0,1,0
Saturday,23,188,313,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,1
Sunday,0,108,2,2,2,2,,0,1,0,1,0,1,0,0,0,1,1,2
Wednesday,4,102,2,2,51,2,,1,1,1,0,0,0,0,0,0,0,1,0
Thursday,6,300,2,2,153,2,,1,1,0,1,0,0,1,0,0,1,0,1
Tuesday,11,162,67,2,204,2,,1,1,2,1,1,0,0,0,0,0,2,0
Friday,19,162,2,2,2,2,,1,1,0,0,0,0,0,0,0,0,0,1
Tuesday,4,146,2,2,2,2,,0,1,1,1,1,1,0,1,1,0,1,0
Sunday,7,69,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,1
Sunday,22,57,2,2,2,2,59.0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,16,158,2,2,102,2,,1,1,0,0,0,0,1,1,0,0,2,4
Monday,10,60,2,2,51,2,,1,1,0,0,0,0,0,1,0,0,1,0
Thursday,6,53,2,2,2,2,59.0,0,1,0,0,0,1,0,0,0,0,0,0
Sunday,1,271,2,58,2,2,1.0,0,1,1,3,0,3,3,1,2,3,2,4
Saturday,16,51,2,2,2,2,,0,1,1,0,1,0,0,0,0,0,1,0
Saturday,8,224,2,2,2,53,,1,1,0,0,0,0,0,0,0,2,0,1
Saturday,4,305,2,32,102,36,,1,1,1,1,1,2,1,1,0,1,1,1
Tuesday,12,209,2,2,2,2,,0,1,1,2,1,0,3,1,1,2,1,3
Thursday,14,56,2,2,204,2,,1,1,0,0,0,0,0,0,0,0,0,0
Wednesday,3,80,2,2,2,2,62.0,0,1,0,0,0,0,0,0,0,0,0,1
Monday,21,273,2,2,2,2,,0,1,1,5,0,0,6,0,3,5,0,9
Sunday,3,270,73,26,2,2,,0,1,1,1,1,2,1,1,0,2,2,1
Thursday,13,189,2,2,51,2,,1,1,0,2,0,0,2,0,1,1,0,2
Wednesday,17,60,2,2,2,2,,0,1,0,1,0,0,0,0,0,0,0,0
Tuesday,3,206,64,2,2,32,,1,1,0,0,0,0,0,0,0,1,0,1
Friday,13,71,2,2,2,2,,1,1,0,0,0,0,0,0,0,1,0,1
Friday,11,164,2,2,2,2,,0,1,0,2,0,0,2,1,1,1,1,2
Sunday,23,105,2,2,2,2,,1,1,0,0,0,0,0,0,0,0,1,0
Saturday,5,78,2,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,0
Friday,21,154,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,1,0
Thursday,22,79,2,2,2,10,,0,1,0,0,0,0,0,0,0,0,0,0
Thursday,6,117,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Friday,23,142,2,2,51,2,,1,1,0,0,0,1,1,0,0,1,1,1
Sunday,1,265,2,2,2,2,,0,1,0,2,1,3,0,1,0,0,3,1
Wednesday,1,267,2,29,2,2,,0,1,1,3,1,1,2,0,0,4,0,4
Friday,16,104,2,2,63,2,,1,1,0,1,0,0,1,0,1,1,0,1
Tuesday,6,187,2,2,2,2,54.0,0,1,0,1,3,1,1,0,0,1,4,1
Wednesday,23,97,2,2,51,14,,1,1,0,0,0,0,0,0,0,0,0,2
Monday,20,56,2,2,102,2,,1,1,0,0,0,0,0,0,0,0,0,0
Thursday,18,46,2,2,2,2,,0,1,0,1,0,1,1,0,2,1,0,1
Monday,16,99,2,2,2,2,,0,1,0,1,0,0,1,0,1,0,0,1
Sunday,2,280,2,2,2,2,,0,1,1,1,2,1,1,1,1,2,3,2
Saturday,15,272,2,2,2,2,,0,1,0,2,0,0,2,1,1,4,2,4
Thursday,17,119,2,2,2,2,,1,1,0,0,0,0,0,0,0,1,0,1
Friday,6,120,2,2,2,2,60.0,0,1,0,0,0,0,0,0,0,0,1,0
Tuesday,5,172,2,2,2,29,,1,1,0,3,1,0,4,0,2,4,0,4
Tuesday,20,63,2,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,0
Thursday,11,121,2,2,51,2,,1,1,0,0,0,0,1,0,0,1,0,2
Wednesday,2,278,2,2,2,2,,0,1,1,1,4,1,1,3,0,1,4,1
Friday,4,140,88,2,102,46,,1,1,0,0,0,0,0,0,0,0,0,0
Wednesday,17,249,2,2,2,2,,0,1,0,0,0,0,1,0,0,0,0,2
Monday,17,177,2,2,102,2,,1,1,0,1,0,0,1,0,0,1,0,1
Saturday,16,76,2,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,0
Saturday,3,188,2,2,2,2,,1,1,0,1,0,0,0,0,0,1,0,2
Wednesday,1,61,2,2,102,2,,1,1,0,0,0,0,0,0,0,0,0,0
Friday,22,284,58,2,2,2,,0,1,1,0,0,1,0,2,0,1,2,2
Thursday,8,209,2,2,2,2,61.0,0,1,1,1,1,2,0,0,0,1,0,2
Wednesday,21,166,2,2,2,2,,0,1,0,1,0,0,0,0,0,0,0,0
Monday,18,169,2,34,2,16,,1,1,0,1,0,0,1,0,1,1,0,1
Tuesday,23,273,2,2,2,2,,0,1,2,0,2,1,0,1,1,0,4,2
Thursday,17,280,2,2,2,2,,0,1,1,0,1,0,1,2,0,1,3,2
Thursday,7,245,88,2,2,28,,1,1,0,0,0,0,0,0,0,0,0,0
Tuesday,9,108,2,2,2,2,,1,1,0,0,1,0,0,0,0,0,1,0
Tuesday,8,171,88,2,2,12,,1,1,0,0,0,0,0,0,1,0,0,0
Sunday,4,115,2,2,2,2,,0,1,0,0,0,0,1,0,1,0,0,2
Friday,7,291,2,2,2,2,,0,1,0,1,0,0,0,1,0,0,3,2
Wednesday,4,212,2,2,2,2,,0,1,0,0,0,0,1,1,0,2,1,2
Sunday,23,26,2,2,2,2,59.0,0,1,0,0,0,0,1,0,0,1,0,1
Friday,2,232,76,2,153,28,,1,1,0,1,0,0,1,0,1,1,0,1
Monday,12,21,2,2,2,2,,0,1,0,0,0,0,1,0,0,1,0,1
Sunday,18,277,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,4
Saturday,23,162,2,2,2,2,,0,1,0,1,0,0,1,0,1,1,0,1
Wednesday,23,305,66,2,2,2,,1,1,1,0,0,1,1,0,1,0,1,1
Monday,15,271,2,2,2,2,,0,1,1,0,0,0,1,2,1,2,1,5
Saturday,12,275,2,2,2,2,,0,1,0,0,1,0,1,1,0,0,2,2
Sunday,18,97,2,2,2,2,,0,1,2,1,0,1,1,1,1,1,1,1
Saturday,19,288,2,2,102,2,,1,1,0,1,0,2,1,1,1,1,2,1
Wednesday,1,89,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Friday,4,55,2,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,21,10,2,2,2,2,51.0,0,1,0,0,0,0,0,0,0,0,0,1
Thursday,16,273,2,2,2,2,,0,1,0,0,0,0,1,0,0,2,0,2
Monday,2,65,2,2,2,2,,1,1,0,0,0,0,0,0,0,0,0,0
Thursday,23,131,2,2,2,2,,0,1,0,0,0,0,0,1,0,0,1,0
Wednesday,17,110,2,2,2,2,,1,1,0,0,0,0,0,0,0,0,0,0
Monday,7,93,2,2,2,2,,0,1,0,0,0,1,0,0,0,0,0,0
Sunday,11,165,2,2,204,2,,1,1,1,0,0,0,0,0,0,1,1,0
Monday,19,80,81,2,204,2,,1,1,0,1,0,0,1,0,0,1,0,1
Wednesday,15,284,91,2,2,2,,0,1,0,0,1,0,0,1,0,0,1,1
Tuesday,19,82,2,2,2,2,59.0,0,1,0,1,0,0,1,0,0,1,0,2
Tuesday,23,57,2,2,2,2,,1,1,0,0,0,0,0,0,0,0,0,0
Friday,17,196,2,2,2,2,,0,1,0,0,1,0,2,0,0,0,1,2
Monday,0,52,2,2,153,2,,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,2,145,2,2,2,2,54.0,0,1,1,1,2,3,0,2,0,0,3,3
Thursday,8,276,2,2,2,2,,0,1,0,3,1,1,2,0,0,2,3,3
Wednesday,15,76,2,2,2,2,,0,1,1,0,0,0,1,0,1,0,0,1
Wednesday,12,277,2,2,2,2,,0,1,0,2,0,0,2,1,1,1,1,2
Monday,16,227,2,2,2,2,,0,1,0,1,0,0,1,0,1,0,0,2
Monday,15,227,2,2,2,2,,1,1,0,1,0,0,0,1,0,0,0,1
Friday,17,304,2,2,51,2,,1,1,0,0,0,0,0,0,0,1,0,2
Tuesday,10,239,2,2,51,15,,1,1,0,3,0,0,2,0,0,0,0,3
Tuesday,22,111,2,2,2,2,,0,1,0,0,0,0,1,0,0,2,0,2
Thursday,22,218,2,2,2,2,59.0,0,1,0,0,0,0,0,0,0,1,0,2
Thursday,2,66,2,2,102,2,,1,1,0,0,0,0,0,0,0,1,0,1
Tuesday,1,100,2,2,2,2,,1,1,0,0,0,0,0,0,1,0,0,0
Thursday,23,97,2,2,2,2,56.0,0,1,1,0,1,1,0,1,0,0,1,0
Sunday,15,302,2,2,2,2,,1,1,1,0,2,2,1,2,0,2,4,2
Friday,17,203,85,2,2,2,,1,1,0,1,0,0,1,0,0,3,0,2
Wednesday,10,159,2,2,2,32,,0,1,0,0,0,0,0,0,0,0,0,1
Wednesday,22,279,2,2,2,2,58.0,0,1,1,2,1,1,2,0,1,1,1,2
Sunday,19,239,2,2,2,2,,0,1,1,2,2,3,1,2,1,3,2,3
Tuesday,19,79,2,2,2,2,,1,1,1,1,1,1,1,0,0,1,1,1
Thursday,14,279,2,2,2,2,,0,1,2,0,2,0,1,2,0,0,3,3
Monday,21,67,2,2,51,2,,1,1,0,1,0,0,1,0,0,1,0,1
Sunday,1,261,2,2,2,2,,0,1,3,0,4,1,0,2,0,0,7,1
Friday,5,164,2,2,51,2,,1,1,0,2,0,0,2,0,0,1,0,3
Thursday,15,207,2,108,2,2,,0,1,1,1,1,2,1,1,1,2,1,3
Saturday,16,272,2,2,2,2,,0,1,0,0,0,0,2,1,0,1,1,2
Wednesday,17,81,2,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,3,44,2,2,2,2,58.0,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,20,229,2,2,2,2,,0,1,1,0,1,2,2,2,0,0,1,2
Friday,21,105,64,2,51,6,,1,1,0,0,0,0,0,0,0,0,0,1
Wednesday,23,46,2,2,2,2,,1,1,0,1,0,0,1,0,1,1,0,1
Monday,20,260,2,2,2,2,,0,1,0,0,0,0,1,0,0,2,0,3
Wednesday,15,24,2,2,2,2,58.0,0,1,0,0,0,0,0,0,0,0,0,0
Thursday,12,57,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,18,269,274,2,2,2,54.0,0,1,2,1,2,0,1,1,1,1,2,2
Thursday,15,237,2,2,2,2,57.0,0,1,0,1,0,0,1,0,1,1,0,1
Thursday,16,67,2,2,2,2,58.0,0,1,0,0,0,0,0,0,0,1,0,1
Saturday,10,264,75,2,2,23,,0,1,0,0,0,0,0,0,0,0,0,1
Friday,14,139,2,113,51,2,,1,1,0,0,1,0,0,0,1,0,1,0
Wednesday,16,104,72,2,2,2,,1,1,0,0,0,0,0,0,0,0,0,1
Saturday,12,147,2,2,51,2,,1,1,0,0,0,0,0,0,0,1,0,1
Saturday,16,57,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,14,217,2,2,2,20,,0,1,1,0,1,1,1,2,0,1,3,3
Thursday,6,280,164,2,2,15,,0,1,0,0,0,0,0,0,1,0,0,0
Wednesday,4,223,2,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,1
Sunday,7,304,2,2,2,2,,1,1,4,2,1,4,2,3,0,3,4,4
Tuesday,14,167,2,2,2,2,,0,1,0,1,1,1,2,1,1,1,1,2
Tuesday,13,298,2,60,2,23,1.0,0,1,0,0,1,0,0,1,0,0,2,0
Tuesday,12,305,2,60,2,2,1.0,0,1,0,0,1,0,0,1,0,0,1,1
Tuesday,15,268,2,30,2,2,,0,1,1,2,0,1,1,2,1,1,3,2
Saturday,14,218,2,2,2,2,,0,1,0,0,0,2,0,0,0,0,1,0
Friday,17,90,2,2,2,2,,1,1,0,0,0,0,0,0,0,0,0,0
Friday,2,272,2,2,2,2,,0,1,1,3,1,1,3,1,0,2,1,5
Thursday,13,241,2,2,2,17,,0,1,1,0,1,1,0,0,0,0,3,1
Saturday,5,300,2,2,51,2,,1,1,2,1,0,3,1,2,0,0,4,3
Friday,20,34,2,56,2,2,52.0,0,1,0,0,0,0,0,0,0,0,0,1
Tuesday,22,34,2,56,2,2,52.0,0,1,0,0,0,0,0,0,0,0,0,1
Monday,15,152,2,2,2,2,,0,1,0,2,1,0,2,0,1,2,1,3
Wednesday,17,317,81,56,2,2,52.0,0,1,1,0,0,1,0,0,1,3,1,2
Friday,0,90,2,2,2,2,,0,1,0,1,0,0,0,0,0,1,0,3
Thursday,15,180,2,2,2,2,,0,1,0,2,2,1,2,1,0,3,3,3
Thursday,14,244,2,2,51,2,,1,1,0,1,0,0,2,0,2,1,0,4
Tuesday,4,151,2,2,2,2,,1,1,0,0,0,0,0,0,0,0,0,1
Saturday,20,94,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Friday,14,123,2,2,2,2,,1,1,0,0,0,0,0,0,0,0,0,0
Friday,1,238,2,2,51,2,,1,1,0,2,0,1,2,0,1,2,2,3
Wednesday,3,69,2,65,2,2,61.0,0,1,0,0,1,0,0,0,0,0,1,0
Tuesday,22,65,2,61,2,2,57.0,0,1,0,0,0,1,0,0,0,0,0,0
Friday,19,271,140,69,2,43,,0,1,1,1,1,1,0,0,0,0,1,1
Saturday,16,99,2,58,2,2,54.0,0,1,0,0,0,0,0,0,0,0,0,1
Wednesday,17,104,2,2,2,21,,1,1,0,1,0,0,0,0,0,0,0,0
Monday,0,272,2,2,2,2,,0,1,0,2,0,1,2,1,1,2,4,2
Sunday,1,72,2,54,2,2,50.0,0,1,0,0,0,0,0,0,0,0,0,0
Thursday,19,96,2,2,2,2,,1,1,0,1,0,0,0,0,0,0,0,0
Thursday,5,279,2,2,2,2,,0,1,1,3,0,1,3,0,1,1,3,4
Sunday,16,68,2,2,2,2,,1,1,0,0,0,0,0,0,0,0,1,0
Thursday,17,96,2,58,2,2,54.0,0,1,0,2,0,0,2,0,1,2,0,2
Friday,15,40,2,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,0
Thursday,15,88,2,2,51,17,,1,1,0,0,0,0,0,0,0,0,0,0
Wednesday,21,56,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Monday,15,191,2,2,204,2,,1,1,0,2,1,1,1,0,1,0,1,1
Wednesday,2,59,2,2,63,16,,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,18,136,2,2,2,2,,0,1,0,1,0,0,2,0,0,1,1,2
Monday,20,118,2,2,2,2,,0,1,0,0,0,0,0,0,0,1,0,1
Friday,10,140,2,60,51,2,,1,1,0,0,1,0,0,1,0,1,1,0
Tuesday,14,138,2,2,2,2,,0,1,1,0,0,0,0,0,0,0,0,0
Friday,14,107,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,1
Sunday,23,129,2,2,2,2,,0,1,1,0,0,0,0,0,0,0,1,2
Monday,9,86,2,96,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Monday,0,83,2,28,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,17,85,2,2,2,2,,0,1,0,0,0,0,1,0,0,1,0,1
Thursday,18,109,2,2,2,2,,0,1,2,1,1,2,0,1,0,0,2,1
Monday,5,49,2,63,2,2,59.0,0,1,0,0,0,0,0,0,0,0,0,0
Friday,12,113,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,1
Wednesday,20,140,2,2,2,2,,0,1,0,1,0,0,2,0,2,3,0,5
Saturday,17,113,2,60,2,2,56.0,0,1,0,0,0,0,1,0,0,1,0,1
Monday,23,153,2,65,2,2,1.0,0,1,0,2,0,0,1,0,0,2,0,3
Saturday,16,148,2,2,2,2,,0,1,1,1,0,2,1,0,0,2,3,3
Friday,5,166,2,2,51,2,,1,1,0,0,0,0,1,0,0,2,0,1
Tuesday,3,166,2,2,51,2,,1,1,0,0,0,0,1,0,0,2,0,1
Saturday,16,60,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Friday,23,48,2,2,2,2,,1,1,0,0,0,0,0,0,0,0,0,0
Friday,19,147,2,2,51,2,,1,1,0,1,0,0,0,0,0,0,0,0
Monday,21,75,2,62,2,2,1.0,0,1,2,0,2,2,0,2,0,0,2,0
Monday,19,122,2,2,51,17,,1,1,0,1,0,0,1,0,1,1,0,1
Wednesday,4,80,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,1,135,74,2,51,2,,1,1,1,0,0,0,0,2,0,0,2,0
Tuesday,23,144,2,2,51,27,,1,1,0,0,0,0,0,0,0,0,0,0
Wednesday,12,140,2,2,2,2,,0,1,2,1,2,2,0,3,0,1,2,1
Saturday,19,51,2,2,63,2,,1,1,0,0,0,0,0,0,0,0,0,1
Friday,14,133,2,2,2,2,,0,1,1,1,1,0,1,0,1,1,1,1
Friday,3,81,2,2,2,16,,1,1,0,0,0,0,0,0,0,0,0,0
Friday,6,144,2,2,2,2,,0,1,0,1,0,0,1,0,0,1,0,1
Monday,23,165,2,2,51,2,,1,1,0,1,0,0,0,0,0,0,1,0
Thursday,18,165,2,62,2,2,58.0,0,1,0,1,0,0,2,0,0,1,1,2
Monday,15,66,2,60,2,2,56.0,0,1,0,0,0,0,0,0,0,0,0,0
Sunday,18,30,2,2,63,2,,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,5,85,2,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,1
Monday,20,138,2,2,2,2,,0,1,0,0,0,1,2,0,0,2,1,3
Thursday,21,94,2,2,2,46,,0,1,1,1,0,0,1,1,1,1,1,1
Tuesday,2,135,2,2,2,2,,0,1,0,1,0,0,1,1,0,1,1,3
Wednesday,21,109,2,2,2,12,,0,1,0,0,0,0,0,0,0,0,0,0
Friday,16,140,2,2,2,2,,0,1,1,0,1,1,1,1,1,0,1,2
Wednesday,19,106,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Friday,3,25,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Tuesday,13,162,2,2,51,81,,1,1,0,2,0,0,1,0,1,1,0,1
Wednesday,14,122,2,2,2,14,,1,1,0,0,0,0,0,0,0,0,0,1
Wednesday,22,134,2,2,2,2,,0,1,0,0,0,0,0,0,0,1,0,0
Wednesday,19,55,2,2,51,13,,1,1,0,0,0,0,0,0,0,0,0,0
Monday,15,133,2,2,2,2,,0,1,1,1,1,0,1,0,1,1,1,1
Sunday,12,114,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,1
Monday,20,133,2,2,2,15,,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,16,162,2,2,51,2,,1,1,0,0,0,1,0,0,0,0,1,0
Monday,13,133,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Monday,2,140,2,2,2,2,,0,1,1,0,1,1,0,1,1,0,1,0
Wednesday,9,126,2,61,2,2,57.0,0,1,0,0,0,0,1,0,1,1,0,1
Thursday,18,45,2,60,2,2,56.0,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,5,141,173,2,51,9,,1,1,1,0,1,1,0,1,0,0,1,0
Tuesday,5,117,2,44,2,2,,0,1,1,0,1,1,0,1,0,0,1,1
Monday,4,96,70,26,2,7,,0,1,0,1,0,0,0,0,0,0,0,0
Monday,4,141,129,2,51,8,,1,1,0,1,0,0,0,0,0,1,0,0
Sunday,21,73,56,2,51,8,,1,1,0,0,0,0,0,0,0,0,0,0
Thursday,3,55,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Thursday,1,134,2,2,2,2,,0,1,0,1,0,0,1,0,0,1,0,3
Saturday,15,78,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Sunday,16,137,2,2,2,2,,0,1,1,1,1,0,1,0,1,1,1,1
Monday,22,77,2,33,2,2,,0,1,1,0,0,0,0,0,1,0,0,0
Wednesday,13,21,2,2,2,2,,0,1,0,1,0,0,1,0,1,1,0,1
Saturday,4,132,70,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,0
Thursday,18,100,2,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,0
Thursday,6,104,2,2,2,18,,1,1,0,0,0,0,0,0,0,0,0,0
Thursday,11,113,2,33,2,2,,0,1,0,0,1,0,0,0,0,0,1,0
Thursday,12,114,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,1
Wednesday,0,139,152,94,2,9,,0,1,0,1,0,0,0,0,0,1,0,0
Friday,22,54,2,2,2,2,,0,1,0,2,0,0,1,0,1,1,0,1
Saturday,16,148,2,2,2,2,,0,1,1,1,0,2,1,0,0,2,3,3
Friday,21,103,2,2,2,2,,0,1,0,0,0,2,0,0,1,0,1,0
Sunday,8,56,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Friday,20,140,2,2,2,2,,0,1,1,0,1,1,1,1,1,0,1,2
Wednesday,20,60,2,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,0
Friday,14,71,2,2,2,2,,0,1,1,0,1,0,0,0,0,0,1,0
Thursday,3,60,2,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,16,139,2,2,2,2,,0,1,1,2,1,1,1,1,1,1,1,1
Friday,14,122,2,2,2,2,,0,1,0,1,0,1,1,0,1,1,1,2
Thursday,9,5,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,3,50,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,2
Tuesday,18,124,71,2,153,2,,1,1,0,0,0,0,0,0,0,1,0,0
Sunday,5,112,2,2,63,2,,1,1,0,1,0,0,1,0,1,1,0,1
Saturday,14,56,2,2,2,2,,0,1,1,1,1,0,1,0,0,1,1,1
Wednesday,21,136,2,2,2,2,,0,1,1,0,0,0,0,1,0,0,1,0
Wednesday,4,133,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,3
Wednesday,3,144,2,2,2,2,,0,1,1,1,1,1,2,2,0,1,1,2
Wednesday,3,83,2,2,2,2,,0,1,0,2,0,0,1,0,1,1,0,2
Saturday,17,36,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,16,138,2,2,2,2,,0,1,0,0,0,1,2,0,0,2,1,3
Saturday,14,70,136,2,2,2,,0,1,0,1,0,0,0,1,0,0,0,0
Wednesday,19,58,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,16,144,2,2,2,2,,0,1,0,0,0,1,0,0,0,0,1,1
Friday,0,18,2,2,2,2,,0,1,1,0,1,0,0,0,0,0,1,0
Monday,4,81,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,18,94,2,2,2,30,,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,19,61,2,2,2,2,,0,1,0,0,1,0,0,1,0,0,1,0
Thursday,18,139,2,2,2,2,,0,1,0,0,0,0,0,0,0,1,0,0
Wednesday,14,139,66,2,2,12,,0,1,1,1,0,0,1,0,0,2,1,2
Monday,3,140,2,2,2,20,,0,1,0,0,0,0,0,0,0,0,0,0
Friday,16,140,2,2,2,2,,0,1,1,0,1,1,1,1,1,0,1,2
Saturday,20,52,2,2,2,2,,0,1,0,0,0,1,0,0,0,0,1,0
Saturday,3,36,73,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,16,121,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Wednesday,6,41,2,2,2,2,,0,1,0,0,0,0,1,0,0,0,0,1
Tuesday,4,140,2,2,2,2,,0,1,2,1,1,1,2,2,1,4,1,2
Monday,22,72,2,33,2,2,,0,1,1,0,1,1,0,1,0,0,1,0
Monday,21,111,2,2,204,2,,1,1,0,0,0,1,0,0,0,0,0,0
Monday,14,140,85,25,51,2,,1,1,2,1,1,1,1,1,1,1,1,1
Sunday,16,144,2,2,51,2,,1,1,0,0,0,1,1,0,1,0,1,2
Saturday,19,77,2,2,51,2,,1,1,0,0,1,1,2,0,0,1,1,2
Monday,3,22,2,2,2,2,,0,1,0,0,0,0,1,0,0,0,0,1
Thursday,23,128,2,2,2,2,,0,1,1,0,1,0,0,0,0,0,1,0
Tuesday,20,141,73,59,2,2,55.0,0,1,0,1,0,1,0,0,0,0,1,1
Tuesday,11,89,2,2,2,11,,0,1,0,1,0,0,0,1,0,0,1,1
Friday,1,45,62,2,2,2,,0,1,0,1,0,0,0,0,0,0,0,0
Thursday,20,28,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Thursday,15,132,2,2,2,2,,0,1,0,0,0,1,1,0,0,1,1,2
Thursday,22,106,71,39,2,2,,0,1,0,0,0,1,1,0,0,1,1,2
Monday,13,38,2,73,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Monday,22,21,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Saturday,23,81,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Sunday,23,48,2,69,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Sunday,19,44,2,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,0
Sunday,9,24,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Friday,3,6,2,2,2,2,,0,1,0,0,0,0,0,0,0,0,0,0
Monday,23,74,74,2,51,2,,1,1,0,0,0,0,0,0,0,0,0,0
Wednesday,4,68,2,2,2,2,,0,1,1,0,0,0,0,0,0,0,0,0
Tuesday,21,71,2,2,102,18,,1,1,0,0,0,0,0,0,0,0,0,0
Tuesday,4,138,2,2,2,2,,0,1,2,2,0,2,2,0,0,2,0,3
Sunday,17,129,2,2,51,20,,1,1,0,1,0,0,1,0,1,1,1,1
