"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"1780",0,2,0,0,2,0,0,1,0,3
"1781",1,1,1,2,1,1,1,2,1,3
"1782",0,0,0,0,2,1,0,1,1,2
"1783",0,0,0,0,0,0,0,0,0,0
"1784",0,0,0,0,0,0,0,0,0,0
"1785",1,0,1,2,2,2,0,0,1,2
"1786",0,0,0,0,0,0,0,0,0,1
"1787",0,1,0,0,1,0,1,1,0,1
"1788",0,0,0,0,1,0,0,2,0,3
"1789",0,0,0,0,0,0,0,0,0,0
"1790",0,0,0,0,0,0,0,0,0,0
"1791",2,1,2,0,1,1,1,1,2,2
"1792",0,1,0,0,1,0,1,1,0,1
"1793",0,0,0,0,0,0,0,1,0,1
"1794",0,0,0,0,0,0,0,0,0,1
"1795",0,0,1,0,0,0,1,0,1,0
"1796",0,0,0,0,0,0,0,0,0,1
"1797",0,0,0,0,0,0,0,1,0,1
"1798",0,0,0,0,0,0,0,0,0,0
"1799",1,0,1,1,1,2,0,1,3,3
"1800",0,0,0,0,0,0,1,0,0,0
"1801",0,0,0,0,0,0,0,0,0,1
"1802",4,2,1,4,2,3,0,3,4,4
"1803",0,1,1,1,2,1,1,1,1,2
"1804",0,0,1,0,0,1,0,0,2,0
"1805",0,0,1,0,0,1,0,0,1,1
"1806",1,2,0,1,1,2,1,1,3,2
"1807",0,0,0,2,0,0,0,0,1,0
"1808",0,0,0,0,0,0,0,0,0,0
"1809",1,3,1,1,3,1,0,2,1,5
"1810",1,0,1,1,0,0,0,0,3,1
"1811",2,1,0,3,1,2,0,0,4,3
"1812",0,0,0,0,0,0,0,0,0,1
"1813",0,0,0,0,0,0,0,0,0,1
"1814",0,2,1,0,2,0,1,2,1,3
"1815",1,0,0,1,0,0,1,3,1,2
"1816",0,1,0,0,0,0,0,1,0,3
"1817",0,2,2,1,2,1,0,3,3,3
"1818",0,1,0,0,2,0,2,1,0,4
"1819",0,0,0,0,0,0,0,0,0,1
"1820",0,0,0,0,0,0,0,0,0,0
"1821",0,0,0,0,0,0,0,0,0,0
"1822",0,2,0,1,2,0,1,2,2,3
"1823",0,0,1,0,0,0,0,0,1,0
"1824",0,0,0,1,0,0,0,0,0,0
"1825",1,1,1,1,0,0,0,0,1,1
"1826",0,0,0,0,0,0,0,0,0,1
"1827",0,1,0,0,0,0,0,0,0,0
"1828",0,2,0,1,2,1,1,2,4,2
"1829",0,0,0,0,0,0,0,0,0,0
"1830",0,1,0,0,0,0,0,0,0,0
"1831",1,3,0,1,3,0,1,1,3,4
"1832",0,0,0,0,0,0,0,0,1,0
"1833",0,2,0,0,2,0,1,2,0,2
"1834",0,0,0,0,0,0,0,0,0,0
"1835",0,0,0,0,0,0,0,0,0,0
"1836",0,0,0,0,0,0,0,0,0,0
"1837",0,2,1,1,1,0,1,0,1,1
"1838",0,0,0,0,0,0,0,0,0,0
"1839",0,1,0,0,2,0,0,1,1,2
"1840",0,0,0,0,0,0,0,1,0,1
"1841",0,0,1,0,0,1,0,1,1,0
"1842",1,0,0,0,0,0,0,0,0,0
"1843",0,0,0,0,0,0,0,0,0,1
"1844",1,0,0,0,0,0,0,0,1,2
"1845",0,0,0,0,0,0,0,0,0,0
"1846",0,0,0,0,0,0,0,0,0,0
"1847",0,0,0,0,1,0,0,1,0,1
"1848",2,1,1,2,0,1,0,0,2,1
"1849",0,0,0,0,0,0,0,0,0,0
"1850",0,0,0,0,0,0,0,0,0,1
"1851",0,1,0,0,2,0,2,3,0,5
"1852",0,0,0,0,1,0,0,1,0,1
"1853",0,2,0,0,1,0,0,2,0,3
"1854",1,1,0,2,1,0,0,2,3,3
"1855",0,0,0,0,1,0,0,2,0,1
"1856",0,0,0,0,1,0,0,2,0,1
"1857",0,0,0,0,0,0,0,0,0,0
"1858",0,0,0,0,0,0,0,0,0,0
"1859",0,1,0,0,0,0,0,0,0,0
"1860",2,0,2,2,0,2,0,0,2,0
"1861",0,1,0,0,1,0,1,1,0,1
"1862",0,0,0,0,0,0,0,0,0,0
"1863",1,0,0,0,0,2,0,0,2,0
"1864",0,0,0,0,0,0,0,0,0,0
"1865",2,1,2,2,0,3,0,1,2,1
"1866",0,0,0,0,0,0,0,0,0,1
"1867",1,1,1,0,1,0,1,1,1,1
"1868",0,0,0,0,0,0,0,0,0,0
"1869",0,1,0,0,1,0,0,1,0,1
"1870",0,1,0,0,0,0,0,0,1,0
"1871",0,1,0,0,2,0,0,1,1,2
"1872",0,0,0,0,0,0,0,0,0,0
"1873",0,0,0,0,0,0,0,0,0,0
"1874",0,0,0,0,0,0,0,0,0,1
"1875",0,0,0,1,2,0,0,2,1,3
"1876",1,1,0,0,1,1,1,1,1,1
"1877",0,1,0,0,1,1,0,1,1,3
"1878",0,0,0,0,0,0,0,0,0,0
"1879",1,0,1,1,1,1,1,0,1,2
"1880",0,0,0,0,0,0,0,0,0,0
"1881",0,0,0,0,0,0,0,0,0,0
"1882",0,2,0,0,1,0,1,1,0,1
"1883",0,0,0,0,0,0,0,0,0,1
"1884",0,0,0,0,0,0,0,1,0,0
"1885",0,0,0,0,0,0,0,0,0,0
"1886",1,1,1,0,1,0,1,1,1,1
"1887",0,0,0,0,0,0,0,0,0,1
"1888",0,0,0,0,0,0,0,0,0,0
"1889",0,0,0,1,0,0,0,0,1,0
"1890",0,0,0,0,0,0,0,0,0,0
"1891",1,0,1,1,0,1,1,0,1,0
"1892",0,0,0,0,1,0,1,1,0,1
"1893",0,0,0,0,0,0,0,0,0,0
"1894",1,0,1,1,0,1,0,0,1,0
"1895",1,0,1,1,0,1,0,0,1,1
"1896",0,1,0,0,0,0,0,0,0,0
"1897",0,1,0,0,0,0,0,1,0,0
"1898",0,0,0,0,0,0,0,0,0,0
"1899",0,0,0,0,0,0,0,0,0,0
"1900",0,1,0,0,1,0,0,1,0,3
"1901",0,0,0,0,0,0,0,0,0,0
"1902",1,1,1,0,1,0,1,1,1,1
"1903",1,0,0,0,0,0,1,0,0,0
"1904",0,1,0,0,1,0,1,1,0,1
"1905",0,0,0,0,0,0,0,0,0,0
"1906",0,0,0,0,0,0,0,0,0,0
"1907",0,0,0,0,0,0,0,0,0,0
"1908",0,0,1,0,0,0,0,0,1,0
"1909",0,0,0,0,0,0,0,0,0,1
"1910",0,1,0,0,0,0,0,1,0,0
"1911",0,2,0,0,1,0,1,1,0,1
"1912",1,1,0,2,1,0,0,2,3,3
"1913",0,0,0,2,0,0,1,0,1,0
"1914",0,0,0,0,0,0,0,0,0,0
"1915",1,0,1,1,1,1,1,0,1,2
"1916",0,0,0,0,0,0,0,0,0,0
"1917",1,0,1,0,0,0,0,0,1,0
"1918",0,0,0,0,0,0,0,0,0,0
"1919",1,2,1,1,1,1,1,1,1,1
"1920",0,1,0,1,1,0,1,1,1,2
"1921",0,0,0,0,0,0,0,0,0,0
"1922",0,0,0,0,0,0,0,0,0,2
"1923",0,0,0,0,0,0,0,1,0,0
"1924",0,1,0,0,1,0,1,1,0,1
"1925",1,1,1,0,1,0,0,1,1,1
"1926",1,0,0,0,0,1,0,0,1,0
"1927",0,0,0,0,0,0,0,0,0,3
"1928",1,1,1,1,2,2,0,1,1,2
"1929",0,2,0,0,1,0,1,1,0,2
"1930",0,0,0,0,0,0,0,0,0,0
"1931",0,0,0,1,2,0,0,2,1,3
"1932",0,1,0,0,0,1,0,0,0,0
"1933",0,0,0,0,0,0,0,0,0,0
"1934",0,0,0,1,0,0,0,0,1,1
"1935",1,0,1,0,0,0,0,0,1,0
"1936",0,0,0,0,0,0,0,0,0,0
"1937",0,0,0,0,0,0,0,0,0,0
"1938",0,0,1,0,0,1,0,0,1,0
"1939",0,0,0,0,0,0,0,1,0,0
"1940",1,1,0,0,1,0,0,2,1,2
"1941",0,0,0,0,0,0,0,0,0,0
"1942",1,0,1,1,1,1,1,0,1,2
"1943",0,0,0,1,0,0,0,0,1,0
"1944",0,0,0,0,0,0,0,0,0,0
"1945",0,0,0,0,0,0,0,0,0,0
"1946",0,0,0,0,1,0,0,0,0,1
"1947",2,1,1,1,2,2,1,4,1,2
"1948",1,0,1,1,0,1,0,0,1,0
"1949",0,0,0,1,0,0,0,0,0,0
"1950",2,1,1,1,1,1,1,1,1,1
"1951",0,0,0,1,1,0,1,0,1,2
"1952",0,0,1,1,2,0,0,1,1,2
"1953",0,0,0,0,1,0,0,0,0,1
"1954",1,0,1,0,0,0,0,0,1,0
"1955",0,1,0,1,0,0,0,0,1,1
"1956",0,1,0,0,0,1,0,0,1,1
"1957",0,1,0,0,0,0,0,0,0,0
"1958",0,0,0,0,0,0,0,0,0,0
"1959",0,0,0,1,1,0,0,1,1,2
"1960",0,0,0,1,1,0,0,1,1,2
"1961",0,0,0,0,0,0,0,0,0,0
"1962",0,0,0,0,0,0,0,0,0,0
"1963",0,0,0,0,0,0,0,0,0,0
"1964",0,0,0,0,0,0,0,0,0,0
"1965",0,0,0,0,0,0,0,0,0,0
"1966",0,0,0,0,0,0,0,0,0,0
"1967",0,0,0,0,0,0,0,0,0,0
"1968",0,0,0,0,0,0,0,0,0,0
"1969",1,0,0,0,0,0,0,0,0,0
"1970",0,0,0,0,0,0,0,0,0,0
"1971",2,2,0,2,2,0,0,2,0,3
"1972",0,1,0,0,1,0,1,1,1,1
"1973",0,0,0,1,1,0,0,1,1,1
"1974",0,0,0,0,0,0,0,0,0,0
"1975",0,0,0,0,0,0,0,0,0,0
"1976",1,0,0,0,0,0,0,0,2,1
"1977",0,0,0,0,1,0,0,1,0,1
"1978",0,0,0,0,0,0,0,0,0,0
"1979",0,0,0,0,0,0,0,0,0,0
"1980",0,1,0,0,2,0,0,2,0,2
"1981",0,0,0,0,0,0,0,0,0,0
"1982",1,1,0,2,1,0,0,2,3,3
"1983",0,1,0,0,0,0,0,0,1,0
"1984",0,0,1,0,1,0,0,0,1,1
"1985",0,0,0,0,0,0,0,0,0,0
"1986",0,0,0,0,0,0,0,0,0,0
"1987",0,0,0,1,0,0,0,0,0,0
"1988",0,0,0,0,0,0,0,1,0,1
"1989",0,0,0,0,0,0,0,0,0,1
"1990",0,1,0,0,1,0,1,1,1,3
"1991",0,0,0,0,0,0,0,0,0,1
"1992",0,0,0,0,0,0,0,0,0,0
"1993",0,1,0,1,1,0,1,1,1,2
"1994",0,0,0,0,0,0,0,0,0,0
"1995",0,0,0,0,0,0,0,0,0,0
"1996",0,0,0,0,0,0,0,0,0,0
"1997",1,0,1,1,1,1,1,0,1,2
"1998",0,0,0,0,1,0,0,1,0,2
"1999",0,1,0,1,1,0,1,1,0,1
"2000",0,0,0,0,0,0,0,0,0,0
