weekday,hour,tweet_length,mentions_count,urls_count,photos_count,hashtags_count,quote_url,video,retweets_count,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
Monday,23,285,0,0,1,0,0,1,0,1,3,0,1,2,2,2,0,1,3
Monday,23,262,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,0,2
Monday,23,264,0,0,0,1,0,0,0,0,1,0,0,3,0,1,2,0,5
Monday,23,305,1,1,1,1,0,1,0,0,1,0,0,3,0,0,0,0,3
Monday,23,158,0,0,1,0,0,1,0,0,1,0,0,2,0,1,1,0,3
Monday,23,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,23,296,0,1,1,0,0,1,0,0,1,0,0,3,0,1,1,1,4
Monday,23,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,23,279,0,0,0,0,0,0,0,1,1,1,0,2,0,1,2,3,6
Monday,23,299,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
Monday,23,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Monday,23,195,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,0,3
Monday,22,66,0,0,1,0,0,1,0,0,1,0,0,3,0,0,2,0,3
Monday,22,262,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
Monday,22,152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Monday,22,298,2,0,1,3,0,1,0,0,1,0,0,3,0,1,0,0,3
Monday,22,294,0,1,1,0,0,1,0,0,3,0,0,2,0,1,0,1,3
Monday,22,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Monday,22,154,0,1,0,7,0,0,0,1,0,0,0,3,1,0,0,1,4
Monday,22,131,1,1,0,3,0,0,0,0,0,0,0,1,0,0,2,0,1
Monday,21,305,4,0,1,12,0,1,0,0,1,0,0,1,0,0,0,0,2
Monday,21,284,2,0,1,0,0,1,0,0,2,0,2,5,1,1,4,1,7
Monday,21,84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
Monday,21,184,0,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0,3
Monday,21,152,1,1,0,9,0,0,0,0,1,0,1,2,1,0,1,2,2
Monday,21,153,1,1,0,9,0,0,0,0,1,0,1,2,1,0,1,2,2
Monday,21,80,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Monday,21,135,1,1,0,9,0,0,0,0,0,0,1,1,1,0,0,2,1
Monday,21,171,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,4
Monday,21,304,0,0,1,1,0,1,0,1,3,0,0,4,0,1,2,1,4
Monday,21,245,1,0,1,13,0,1,0,0,1,0,0,2,0,1,1,0,3
Monday,21,84,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Monday,21,303,0,1,1,1,0,1,0,1,2,0,0,2,1,0,1,1,4
Monday,21,24,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
Monday,21,189,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Monday,21,294,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,1
Monday,21,308,0,0,1,3,0,1,0,2,0,0,0,0,2,0,0,3,0
Monday,20,302,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1
Monday,20,71,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
Monday,20,200,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Monday,20,232,2,0,1,1,1,1,0,0,2,0,0,4,0,0,2,0,6
Monday,20,255,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3
Monday,20,110,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
Monday,20,274,1,0,1,6,0,1,0,0,1,0,2,2,0,0,2,1,4
Monday,20,198,1,1,1,5,0,1,0,0,2,1,0,3,0,1,2,1,3
Monday,20,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,20,151,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4
Monday,20,107,0,0,1,1,0,1,0,0,1,0,0,3,0,0,2,0,3
Monday,20,284,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
Monday,20,201,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,19,222,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,1,1
Monday,19,151,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
Monday,19,71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Monday,19,126,0,0,0,0,0,0,0,2,0,1,2,0,1,1,0,2,0
Monday,19,196,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,1
Monday,19,206,0,1,0,4,0,0,0,0,0,0,0,2,1,0,0,0,2
Monday,19,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Monday,19,178,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1
Monday,19,298,0,0,1,5,0,1,0,1,0,0,0,3,1,2,1,1,4
Monday,19,302,1,1,1,1,0,1,0,1,1,0,0,3,1,1,1,2,4
Monday,18,279,0,0,1,0,0,1,0,0,1,0,0,3,0,1,2,0,5
Monday,18,129,0,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1
Monday,18,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Monday,18,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,18,160,0,0,1,7,0,1,0,0,0,0,0,1,0,0,0,0,1
Monday,18,110,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3
Monday,18,180,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2
Monday,18,147,1,1,0,9,0,0,0,0,0,0,1,1,1,0,0,2,1
Monday,18,305,1,0,1,5,0,1,0,0,0,0,0,3,0,0,0,0,3
Monday,18,311,1,1,1,0,0,1,0,0,2,0,0,3,0,1,1,2,4
Monday,18,255,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
Monday,18,294,0,0,1,13,0,1,0,0,1,0,0,2,1,1,0,0,2
Monday,18,301,2,0,2,3,0,1,0,0,3,0,0,4,0,0,2,1,5
Monday,18,255,0,0,1,0,0,1,0,1,2,1,0,1,2,1,2,2,5
Monday,18,302,0,0,1,0,0,1,0,0,4,0,0,7,0,2,3,2,7
Monday,18,306,0,0,0,1,0,1,0,0,2,0,0,4,0,1,0,2,4
Monday,17,255,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,1,3
Monday,17,208,0,0,0,0,0,0,0,0,1,1,0,4,0,0,1,1,3
Monday,17,203,0,0,1,0,0,1,0,0,1,0,0,2,0,1,1,0,3
Monday,17,106,1,1,0,0,0,0,0,0,1,0,0,2,0,0,2,1,3
Monday,17,92,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
Monday,17,221,1,0,2,3,0,1,0,0,0,0,0,2,0,0,0,0,2
Monday,17,248,0,0,1,1,0,1,0,0,2,0,0,3,0,0,1,0,4
Monday,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,17,204,1,1,0,0,0,0,0,0,1,0,0,2,0,1,1,0,3
Monday,17,217,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1
Monday,17,169,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2
Monday,17,174,0,1,0,3,0,0,0,0,1,0,0,2,0,1,0,0,2
Monday,17,298,1,0,1,0,0,1,0,0,0,0,0,3,1,0,0,2,5
Monday,17,145,0,0,1,0,0,1,0,0,2,0,0,2,0,1,0,0,2
Monday,17,284,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,4
Monday,17,133,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2
Monday,17,302,0,0,0,0,0,1,0,0,1,0,0,4,0,1,1,0,4
Monday,16,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
Monday,16,226,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,2
Monday,16,242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
Monday,16,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
Monday,16,73,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1
Monday,16,254,0,1,1,0,0,1,0,0,1,1,2,0,1,1,0,2,1
Monday,16,147,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2
Monday,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,16,167,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,4
Monday,16,210,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3
Monday,16,282,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,2,2
Monday,15,306,4,0,1,0,0,1,0,0,1,0,0,2,1,0,0,1,3
Monday,15,234,2,0,1,0,0,1,0,0,1,0,0,2,0,0,2,0,3
Monday,15,94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Monday,15,150,0,0,0,0,0,0,0,2,1,1,2,0,1,1,0,2,1
Monday,15,280,0,1,0,0,0,0,0,0,1,0,0,3,0,1,2,0,5
Monday,15,197,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2
Monday,15,280,0,1,0,1,0,0,0,0,1,0,0,3,0,1,2,0,5
Monday,15,300,2,0,1,5,0,1,0,0,2,0,0,3,0,0,0,0,5
Monday,14,302,0,1,1,0,0,1,0,0,3,0,0,1,0,0,0,2,3
Monday,14,160,0,0,0,1,0,0,0,0,1,0,0,2,0,1,1,0,2
Monday,14,196,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,3
Monday,14,106,1,1,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1
Monday,14,300,0,0,1,1,0,1,0,0,1,0,0,3,0,1,2,0,5
Monday,14,92,0,0,0,0,0,0,0,0,3,1,2,3,1,2,2,1,3
Monday,14,106,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
Monday,14,182,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
Monday,14,282,0,0,1,0,0,1,0,0,5,0,0,5,0,2,4,1,6
Monday,14,126,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,0,2
Monday,14,304,1,1,1,2,0,1,0,0,1,0,0,2,0,0,1,0,3
Monday,13,96,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2
Monday,13,236,0,0,1,1,0,1,0,0,2,0,0,2,0,1,1,0,4
Monday,13,136,0,0,2,1,0,1,0,0,1,0,0,2,0,1,0,0,2
Monday,13,202,0,0,1,0,0,1,0,0,1,0,0,2,2,1,1,1,2
Monday,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Monday,13,98,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,3
Monday,13,307,0,0,1,1,0,1,0,0,1,0,0,3,0,1,1,0,4
Monday,13,242,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
Monday,13,180,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2
Monday,13,230,1,1,0,3,0,0,0,1,0,1,1,1,2,0,0,4,2
Monday,13,140,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,0,2
Monday,13,298,0,0,1,3,0,1,0,0,1,0,0,2,0,1,1,0,4
Monday,12,101,0,0,1,5,0,1,0,0,0,0,0,1,0,0,0,0,1
Monday,12,287,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,3
Monday,12,303,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
Monday,12,227,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,3
Monday,12,300,0,0,1,2,0,1,0,0,1,0,0,4,0,1,1,0,5
Monday,12,305,0,0,2,2,0,1,0,0,3,0,0,6,0,2,1,0,9
Monday,12,176,0,1,1,2,0,1,0,0,1,0,0,3,0,1,1,0,3
Monday,12,233,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Monday,12,134,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,0,2
Monday,11,137,0,1,0,4,0,0,0,0,1,0,0,1,1,0,0,1,1
Monday,11,269,0,0,1,0,0,1,0,1,0,0,0,2,1,0,0,3,3
Monday,11,71,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
Monday,11,131,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2
Monday,11,304,1,0,4,0,0,1,0,0,2,0,0,2,0,0,1,0,7
Monday,11,92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Monday,11,280,0,0,0,0,0,0,0,0,1,0,0,3,0,1,4,0,6
Monday,10,277,0,1,1,0,0,1,0,0,1,0,0,2,0,0,1,0,3
Monday,10,210,1,1,1,14,0,1,0,0,1,0,0,2,0,0,2,0,4
Monday,10,52,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,2,1
Monday,10,295,0,0,1,1,0,1,0,0,1,0,0,5,0,1,1,0,5
Monday,10,183,0,0,1,5,0,1,0,0,1,0,0,3,0,1,1,1,3
Monday,10,255,0,1,0,0,0,0,0,0,0,1,1,4,0,0,3,1,4
Monday,9,77,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2
Monday,9,109,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,2
Monday,9,176,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1
Monday,9,70,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
Monday,9,113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
Monday,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Monday,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,8,303,0,0,1,0,0,1,0,1,1,2,1,2,0,2,2,3,3
Monday,8,255,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,3
Monday,8,308,0,1,1,0,0,1,0,2,1,0,0,1,1,0,0,2,1
Monday,8,279,0,0,0,0,0,0,0,0,1,0,0,3,0,1,5,1,5
Monday,8,278,1,1,1,10,0,1,0,0,1,0,0,2,0,1,0,1,3
Monday,8,281,0,0,4,2,0,1,0,0,1,0,0,3,0,1,2,0,5
Monday,6,109,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,3
Monday,6,150,0,0,0,0,0,0,0,1,0,1,2,2,1,2,0,3,2
Monday,6,300,0,1,1,0,0,1,0,0,1,0,0,2,0,1,1,0,2
Monday,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,5,142,0,0,1,1,0,1,0,0,1,0,0,2,0,1,0,0,2
Monday,4,131,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1
Monday,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,4,203,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2
Monday,4,181,0,0,1,7,0,1,0,0,1,0,0,2,0,1,0,0,2
Monday,4,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Monday,4,165,1,1,0,0,0,0,0,1,0,1,1,1,2,0,0,3,2
Monday,4,207,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2
Monday,3,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Monday,3,191,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0
Monday,3,249,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,1,3
Monday,3,142,0,0,0,0,0,0,0,0,2,0,0,4,0,1,1,0,4
Monday,3,201,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
Monday,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,3,104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Monday,3,186,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2
Monday,2,72,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1
Monday,2,141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
Monday,2,102,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Monday,2,89,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
Monday,2,115,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1
Monday,2,125,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1
Monday,2,257,0,1,0,0,0,0,0,1,0,1,0,2,2,0,0,2,2
Monday,2,149,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
Monday,2,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
Monday,2,239,0,0,0,0,0,0,0,0,2,1,1,5,0,0,2,1,5
Monday,2,86,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
Monday,2,54,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
Monday,1,131,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
Monday,1,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Monday,1,79,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Monday,1,155,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
Tuesday,0,227,0,0,0,0,0,1,0,0,1,0,0,1,2,2,1,2,2
Tuesday,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuesday,0,115,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1
Tuesday,0,66,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tuesday,0,281,0,2,0,3,0,0,0,1,2,1,1,0,1,0,0,1,4
Tuesday,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuesday,0,120,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
Tuesday,0,175,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Tuesday,0,196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Monday,23,290,1,2,2,2,0,1,0,2,1,1,2,0,1,0,0,2,4
Monday,23,240,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,3
Monday,23,128,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0
Monday,23,5,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1
Monday,23,255,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Monday,23,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Monday,22,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,22,255,0,0,1,0,0,1,0,1,0,1,0,1,0,0,2,1,2
Monday,22,251,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1
Monday,22,51,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
Monday,22,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Monday,22,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,22,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,22,265,0,1,1,3,0,1,0,0,1,0,0,0,0,0,2,0,1
Monday,22,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,22,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,22,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,22,88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Monday,22,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Monday,22,189,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Monday,22,290,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
Monday,22,118,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
Monday,22,74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Monday,21,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Monday,21,72,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,2
Monday,21,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Monday,21,128,0,0,0,0,0,0,0,1,0,3,1,1,1,0,0,2,3
Monday,20,130,2,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,5
Monday,20,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,20,254,0,0,0,0,0,0,0,1,1,0,1,2,1,0,1,1,4
Monday,20,105,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
Monday,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Monday,20,19,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
Monday,20,181,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
Monday,20,253,0,0,1,0,0,1,0,1,1,1,1,4,2,0,4,0,4
Monday,20,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Monday,20,226,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,3
Monday,19,134,1,1,0,3,0,0,0,1,0,1,1,0,1,0,0,1,0
Monday,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Monday,19,255,0,1,0,0,0,0,0,0,1,0,1,2,1,2,1,2,4
Monday,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,19,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Monday,19,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Monday,19,263,0,1,1,3,0,1,0,1,1,0,1,0,0,0,1,1,0
Monday,19,302,0,1,1,3,0,1,0,1,1,0,1,0,0,0,2,1,0
Monday,19,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,19,92,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
Monday,19,92,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
Monday,18,47,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Monday,18,43,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0
Monday,18,255,0,0,0,0,0,0,0,1,2,2,0,0,1,0,1,3,2
Monday,18,72,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1
Monday,18,98,0,1,0,0,0,0,0,1,1,1,2,0,1,0,0,1,0
Monday,18,249,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1
Monday,18,92,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
Monday,18,264,0,1,1,3,0,1,0,1,1,0,1,0,1,0,1,1,0
Monday,17,255,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2
Monday,17,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Monday,17,42,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
Monday,17,130,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
Monday,17,300,1,1,1,0,0,1,0,1,1,1,4,0,2,0,0,3,1
Monday,17,255,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1
Monday,16,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Monday,16,130,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Monday,16,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Monday,16,164,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Monday,16,30,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,2
Monday,16,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Monday,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,15,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Monday,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,15,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
Tuesday,0,115,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,3,0
Tuesday,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tuesday,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuesday,0,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tuesday,0,278,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,4
Tuesday,0,290,0,1,1,13,0,1,0,1,0,0,1,0,0,0,0,1,1
Tuesday,0,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tuesday,0,274,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,3
Tuesday,0,300,1,0,1,0,0,1,0,1,0,0,0,1,1,0,3,1,4
Tuesday,0,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Tuesday,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Tuesday,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Tuesday,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Tuesday,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Tuesday,0,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Tuesday,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Tuesday,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Tuesday,0,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Tuesday,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Tuesday,0,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Tuesday,0,174,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
Tuesday,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuesday,0,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tuesday,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Tuesday,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuesday,0,110,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
Tuesday,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Monday,23,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,23,195,0,0,0,0,0,0,0,0,2,1,1,1,1,0,3,1,3
Monday,23,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Monday,23,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Monday,23,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,23,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Monday,23,297,0,1,1,14,0,1,0,0,2,0,1,1,0,0,2,0,3
Monday,23,56,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,2
Monday,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuesday,0,255,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,4
Tuesday,0,255,0,0,0,0,0,0,0,1,1,0,2,1,1,0,3,3,2
Monday,23,218,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3
Monday,23,255,0,0,0,0,0,0,0,0,3,0,0,2,0,1,2,1,3
Monday,23,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
