"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"1",0,2,0,0,0,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0
"3",0,1,0,0,2,0,1,1,0,2
"4",0,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0,0,0,0,0
"6",2,2,0,0,6,0,1,8,1,8
"7",0,0,0,0,0,0,0,2,1,3
"8",0,0,0,0,0,0,0,0,0,0
"9",0,0,0,0,1,0,0,2,0,2
"10",0,0,0,0,0,0,0,0,0,2
"11",0,0,0,0,0,0,0,0,0,0
"12",0,1,0,0,1,0,1,1,0,2
"13",0,0,0,0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0
"16",0,0,0,0,0,0,0,0,0,0
"17",0,0,0,0,2,0,0,1,0,2
"18",0,2,0,0,2,0,1,2,0,4
"19",2,0,2,2,0,4,0,1,4,4
"20",0,0,0,0,0,0,0,0,0,1
"21",2,2,1,0,3,0,0,2,2,3
"22",0,0,0,1,0,0,0,0,0,1
"23",1,0,1,0,0,1,0,0,1,0
"24",0,0,0,0,0,1,0,0,2,0
"25",1,0,0,0,4,0,0,3,0,4
"26",0,0,0,0,0,0,0,0,0,1
"27",0,1,0,1,2,0,1,1,0,2
"28",0,1,0,0,1,0,1,1,0,1
"29",0,0,0,0,0,0,0,0,0,1
"30",1,2,1,2,2,1,3,2,1,2
"31",0,0,0,0,0,0,0,0,0,0
"32",0,0,0,0,1,0,0,0,0,1
"33",0,0,0,0,0,0,0,0,1,1
"34",0,1,0,0,1,1,0,1,1,1
"35",1,1,1,0,1,0,0,0,1,1
"36",0,1,0,0,0,0,0,0,0,4
"37",0,0,0,0,0,0,0,0,0,0
"38",0,0,0,0,1,0,0,1,0,2
"39",0,2,0,0,0,0,1,1,0,2
"40",0,0,0,0,0,0,0,0,0,1
"41",0,0,1,0,0,1,0,0,1,0
"42",0,0,0,0,0,0,0,0,0,0
"43",1,0,2,1,0,2,0,0,3,1
"44",0,1,0,1,1,0,0,1,0,3
"45",2,0,1,1,0,1,1,0,2,0
"46",0,1,0,0,1,0,1,1,0,2
"47",0,0,0,0,0,0,0,0,0,0
"48",0,0,0,0,0,0,0,0,0,0
"49",0,2,0,0,4,0,2,3,0,4
"50",0,1,0,0,0,0,0,1,0,1
"51",0,0,0,0,0,0,0,0,0,0
"52",0,1,1,0,1,0,0,0,1,1
"53",0,0,0,0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0,0,0,0
"56",1,1,1,0,1,0,1,1,1,1
"57",1,0,0,0,0,0,0,0,1,0
"58",0,0,0,0,1,0,0,1,1,2
"59",0,0,0,1,0,0,0,1,0,0
"60",0,0,1,0,0,0,0,0,1,0
"61",0,0,0,0,0,0,0,0,0,0
"62",0,0,0,0,0,0,0,0,0,0
"63",0,0,1,1,0,0,0,0,1,1
"64",0,1,0,0,2,0,0,2,0,2
"65",0,0,0,0,0,0,0,0,0,0
"66",0,0,0,0,0,1,0,0,1,2
"67",0,0,0,0,0,0,0,0,0,0
"68",0,1,0,0,1,0,1,1,0,1
"69",1,0,0,0,0,0,0,0,0,1
"70",0,0,0,0,1,0,0,0,0,1
"71",0,1,0,0,0,0,0,1,0,1
"72",0,0,0,0,0,1,0,0,1,0
"73",0,0,0,0,0,0,0,0,0,0
"74",0,0,0,0,0,0,0,0,0,0
"75",0,0,0,0,0,1,0,0,1,0
"76",1,0,1,1,0,1,0,0,2,0
"77",0,0,0,0,0,0,0,0,0,0
"78",0,0,0,0,0,0,0,0,0,0
"79",0,0,0,0,0,0,0,1,0,2
"80",0,0,0,1,0,1,0,0,1,0
"81",0,0,0,0,0,0,0,0,0,0
"82",0,0,0,0,0,0,0,0,0,0
"83",0,1,0,0,1,0,0,1,0,1
"84",1,0,0,1,2,0,0,0,1,2
"85",0,0,0,0,2,0,0,2,0,2
"86",1,3,1,1,3,1,2,2,1,4
"87",0,1,0,0,0,0,0,0,0,1
"88",0,0,0,0,0,0,0,0,0,1
"89",1,0,0,2,0,0,0,0,3,1
"90",0,0,0,0,0,0,0,0,0,0
"91",0,0,0,1,0,0,0,0,1,1
"92",0,0,0,0,0,0,0,0,0,0
"93",0,2,1,0,2,0,1,2,1,2
"94",0,0,0,0,0,1,0,0,3,2
"95",0,0,0,0,0,0,0,0,0,0
"96",0,0,0,0,1,0,0,1,0,1
"97",0,0,0,0,0,0,0,0,0,0
"98",0,0,0,0,0,0,0,1,0,1
"99",0,1,0,0,0,0,0,1,0,2
"100",0,0,0,0,0,0,0,0,0,0
"101",1,0,0,2,0,1,0,0,2,2
"102",0,0,0,0,0,0,0,0,0,0
"103",0,1,0,0,2,0,0,2,0,2
"104",0,1,0,0,0,0,0,0,0,1
"105",0,0,0,0,0,0,0,0,0,3
"106",0,0,0,0,0,0,0,0,0,0
"107",0,0,0,0,0,0,0,0,0,0
"108",0,0,0,0,1,0,0,1,0,1
"109",0,0,0,1,0,0,0,0,0,0
"110",0,0,0,0,0,0,0,0,1,0
"111",0,1,0,0,2,0,1,1,0,3
"112",0,0,0,0,2,0,0,1,0,2
"113",0,0,0,0,0,0,0,0,0,0
"114",0,1,0,0,1,1,1,1,1,1
"115",0,0,0,0,0,0,0,0,0,0
"116",0,1,0,0,1,0,0,2,0,1
"117",0,0,0,0,0,0,0,0,1,0
"118",0,0,0,0,0,0,0,0,0,0
"119",0,0,0,0,0,0,0,0,0,1
"120",0,1,0,0,1,0,0,0,0,1
"121",0,0,0,0,0,0,1,0,2,0
"122",1,4,0,2,3,1,3,2,1,5
"123",0,0,0,0,1,0,0,0,0,1
"124",0,0,0,0,0,0,0,0,0,0
"125",1,0,0,0,0,0,0,0,1,0
"126",0,0,0,0,0,0,0,0,0,0
"127",1,0,0,1,1,0,0,1,1,1
"128",0,2,0,0,1,0,1,2,0,2
"129",0,0,0,0,0,0,0,0,0,2
"130",0,0,0,0,0,0,0,0,0,2
"131",0,0,0,1,0,0,0,0,0,0
"132",0,0,0,0,0,0,0,0,0,1
"133",0,1,0,0,1,1,1,1,0,1
"134",1,2,0,0,0,0,0,0,0,1
"135",0,0,0,0,0,0,0,0,0,2
"136",0,1,0,0,0,0,0,0,0,1
"137",0,0,0,0,0,0,0,0,0,0
"138",0,1,0,0,1,0,1,1,0,2
"139",2,2,1,1,1,0,1,2,2,2
"140",0,0,0,1,0,0,0,0,0,0
"141",0,0,0,0,0,0,0,0,0,0
"142",1,0,0,1,0,0,0,0,2,1
"143",0,0,0,0,0,0,0,1,0,1
"144",0,1,0,1,0,0,0,1,1,0
"145",0,0,0,0,1,0,0,1,0,1
"146",0,0,0,0,0,0,0,0,0,0
"147",0,1,0,0,1,0,0,0,0,2
"148",0,0,0,0,0,0,0,0,0,1
"149",0,1,0,0,1,0,1,1,1,2
"150",0,0,0,1,1,0,0,0,0,1
"151",0,0,0,0,0,0,0,0,0,1
"152",0,2,0,1,6,0,1,7,0,9
"153",0,1,0,0,0,0,0,0,1,0
"154",1,0,0,1,0,0,0,0,2,1
"155",0,0,0,0,0,0,0,0,0,0
"156",0,0,0,0,0,0,0,0,0,0
"157",0,0,0,0,0,0,0,0,0,2
"158",0,1,0,0,0,0,0,0,0,0
"159",0,1,0,0,1,0,1,1,0,1
"160",0,1,0,0,1,0,1,1,0,2
"161",0,0,0,0,1,0,0,2,0,3
"162",2,0,0,2,0,1,1,0,6,0
"163",0,0,0,0,0,0,0,2,0,1
"164",0,0,0,0,0,0,0,0,0,0
"165",1,0,0,0,0,0,0,0,1,0
"166",1,0,0,1,0,0,0,0,2,1
"167",0,0,0,1,0,0,0,0,0,1
"168",0,0,0,0,0,0,0,0,0,0
"169",0,0,0,0,0,0,0,0,0,0
"170",0,0,0,0,0,0,1,0,1,0
"171",0,0,0,0,0,0,0,0,0,0
"172",0,1,0,0,0,0,0,0,0,4
"173",0,0,0,0,0,0,0,0,0,0
"174",0,1,0,0,2,0,0,1,0,2
"175",2,1,3,2,1,2,1,1,3,2
"176",2,2,0,0,2,0,1,1,1,2
"177",0,1,0,0,1,0,0,0,0,0
"178",0,0,0,0,0,0,0,0,0,1
"179",0,0,0,0,0,0,0,0,0,0
"180",1,0,0,2,0,1,1,0,1,0
"181",0,0,0,0,0,0,0,0,0,0
"182",0,0,0,0,1,0,0,1,0,1
"183",0,0,0,0,0,0,0,0,0,0
"184",1,1,1,2,0,2,1,0,2,0
"185",0,1,0,0,1,0,1,1,0,1
"186",0,0,0,0,0,0,0,0,0,0
"187",0,0,0,0,0,0,0,0,0,0
"188",0,0,0,0,0,0,0,0,1,0
"189",0,0,1,1,0,0,0,0,1,0
"190",0,1,0,0,2,0,0,1,0,2
"191",0,1,0,0,1,0,1,1,0,1
"192",0,0,0,1,0,0,0,0,0,2
"193",0,0,0,0,0,0,0,0,0,2
"194",0,0,0,0,0,0,0,1,0,2
"195",0,0,0,0,0,0,0,0,0,0
"196",0,0,1,0,0,0,0,1,1,0
"197",1,1,0,1,2,1,1,3,1,3
"198",0,2,0,0,1,0,1,2,0,2
"199",0,0,1,0,0,0,0,4,1,2
"200",0,0,0,0,1,0,0,1,0,1
"201",0,0,0,0,0,0,0,0,1,1
"202",0,0,0,0,0,0,0,0,0,0
"203",0,0,0,0,1,0,1,1,0,1
"204",0,1,0,1,1,0,0,2,0,2
"205",0,0,0,0,0,0,0,0,1,0
"206",0,1,0,0,2,2,0,2,2,2
"207",0,1,0,0,2,0,0,1,0,2
"208",0,0,0,0,0,0,0,0,0,2
"209",0,1,0,0,1,0,2,1,1,1
"210",0,0,0,0,1,0,0,0,0,1
"211",0,0,0,0,1,0,0,2,0,2
"212",0,2,0,0,1,0,1,1,1,1
"213",0,0,3,0,1,0,0,1,3,1
"214",0,0,0,0,4,0,0,1,1,4
"215",1,1,0,1,1,0,1,0,2,1
"216",0,1,0,1,2,0,1,1,1,2
"217",0,1,0,0,1,0,0,1,0,2
"218",0,1,0,0,2,0,1,3,0,4
"219",0,0,0,0,0,0,0,0,0,0
"220",0,0,0,0,0,0,0,0,0,0
"221",0,2,0,0,2,0,1,0,0,2
"222",0,0,0,0,0,0,0,0,0,3
"223",0,0,0,0,0,0,1,2,1,1
"224",0,1,0,0,2,0,1,1,0,2
"225",0,1,0,0,1,0,1,1,0,2
"226",0,3,0,0,2,0,2,3,0,3
"227",0,0,0,0,0,0,0,0,0,1
"228",0,0,0,0,0,0,0,0,0,0
"229",0,0,0,0,0,0,0,0,0,1
"230",0,0,0,0,0,0,0,0,0,0
"231",0,0,0,0,0,0,1,0,1,0
"232",0,1,0,0,0,0,0,1,0,1
"233",0,0,0,0,0,0,0,0,0,0
"234",0,1,0,0,1,0,0,1,0,3
"235",0,1,0,0,1,0,1,1,0,1
"236",0,0,0,0,0,0,0,0,0,0
"237",0,0,0,0,0,0,0,0,0,0
"238",0,0,0,0,0,0,0,0,1,0
"239",0,2,1,0,2,0,0,1,1,2
"240",0,1,0,0,1,0,1,1,0,1
"241",0,0,0,0,0,0,0,0,0,0
"242",0,2,0,0,4,0,1,2,0,4
"243",0,1,0,0,0,0,1,1,1,2
"244",0,0,0,0,0,0,0,0,1,0
"245",0,1,0,0,2,1,1,2,1,3
"246",0,1,0,1,0,0,1,1,0,1
"247",0,0,0,0,0,0,0,0,0,0
"248",0,0,0,0,1,0,0,0,0,1
"249",0,0,0,0,0,0,0,1,0,1
"250",0,2,0,0,2,1,1,2,0,3
"251",0,0,1,0,0,0,0,0,1,1
"252",0,0,0,0,0,0,0,0,0,1
"253",0,1,0,0,0,0,0,0,0,1
"254",0,1,0,0,1,0,1,1,0,1
"255",1,0,0,0,0,0,0,1,1,3
"256",0,3,0,0,5,0,0,4,0,5
"257",0,0,0,0,1,0,0,1,0,2
"258",0,2,0,1,0,0,0,0,1,2
"259",1,0,0,0,1,1,0,0,1,0
"260",0,0,0,0,0,0,0,0,0,0
"261",0,1,0,1,1,0,1,0,0,1
"262",0,0,1,0,0,0,0,0,1,1
"263",0,0,0,0,0,0,0,0,0,0
"264",0,0,0,0,0,0,1,0,0,2
"265",0,0,0,0,0,0,0,0,0,1
"266",0,3,2,0,3,2,3,3,2,3
"267",0,1,0,1,0,1,0,2,1,4
"268",0,1,0,0,0,0,0,1,0,3
"269",1,2,1,0,3,1,2,3,2,3
"270",0,0,0,0,0,0,0,0,0,1
"271",0,0,0,0,0,0,0,1,0,1
"272",0,2,0,0,2,0,0,1,0,3
"273",1,0,0,2,1,0,0,1,1,7
"274",0,0,0,0,0,0,0,0,0,1
"275",2,0,1,1,0,1,0,3,1,3
"276",1,0,0,1,0,0,0,1,0,2
"277",0,1,0,1,1,0,1,2,0,2
"278",0,1,0,0,1,0,1,1,0,2
"279",0,1,0,0,0,0,1,1,0,1
"280",0,1,0,0,0,0,0,0,0,1
"281",0,0,1,0,1,0,0,1,1,3
"282",0,1,0,0,1,0,1,1,1,5
"283",1,1,3,1,0,2,1,0,3,1
"284",1,0,0,0,0,0,0,0,0,0
"285",1,2,1,1,2,1,1,1,1,2
"286",1,1,1,0,1,0,1,1,2,2
"287",0,0,0,0,0,0,0,0,0,0
"288",1,0,1,1,0,1,1,2,2,1
"289",1,0,1,1,1,1,1,1,3,3
"290",0,0,0,1,0,0,0,1,0,2
"291",0,1,0,0,1,0,1,1,0,5
"292",0,1,0,0,0,0,0,1,0,1
"293",0,0,0,0,0,1,0,0,1,0
"294",0,0,0,0,0,0,0,0,0,0
"295",0,0,0,0,0,0,0,0,0,1
"296",0,4,0,0,2,0,2,2,1,2
"297",1,0,1,1,0,1,0,0,2,0
"298",0,3,1,0,2,0,0,3,2,3
"299",0,0,0,0,0,0,0,0,0,0
"300",0,5,0,0,2,0,2,2,1,2
"301",0,0,0,0,0,0,0,0,0,0
"302",0,2,0,0,2,0,1,2,0,2
"303",0,4,0,0,3,2,0,4,0,5
"304",0,0,0,0,0,0,0,0,0,0
"305",0,2,1,0,1,0,0,2,2,3
"306",0,2,0,0,2,0,1,3,1,2
"307",0,0,0,0,0,0,0,0,0,1
"308",0,0,0,0,0,0,0,0,0,0
"309",0,0,1,0,0,0,0,0,1,0
"310",0,1,0,0,0,0,0,0,0,1
"311",0,1,0,0,1,0,0,1,0,1
"312",0,0,1,0,0,0,0,0,1,0
"313",0,0,0,0,0,0,0,0,0,0
"314",0,0,0,0,0,0,0,2,0,4
"315",1,1,1,1,1,2,0,0,2,4
"316",0,0,2,0,1,1,0,0,2,2
"317",0,0,4,0,0,0,0,0,4,1
"318",0,0,0,0,0,0,0,0,0,0
"319",0,0,0,0,0,1,0,0,1,0
"320",0,2,1,0,1,0,0,1,1,1
"321",0,0,0,0,1,0,0,1,0,1
"322",0,0,0,0,0,1,0,0,1,1
"323",0,2,0,0,2,0,0,0,0,2
"324",0,1,0,0,1,0,1,1,0,1
"325",0,0,0,0,0,0,0,0,0,1
"326",0,0,1,0,0,0,0,0,1,0
"327",0,0,0,0,0,0,0,0,0,1
"328",0,0,2,0,0,0,0,0,2,0
"329",0,0,0,0,0,0,0,2,0,5
"330",0,1,0,0,0,0,0,0,0,1
"331",1,0,0,1,1,0,0,1,2,4
"332",0,0,0,0,0,0,0,0,0,1
"333",0,2,0,0,0,0,0,0,0,1
"334",0,0,0,0,0,0,0,1,0,1
"335",0,1,0,0,2,0,0,1,1,2
"336",0,0,0,0,0,0,0,0,0,1
"337",0,0,0,0,0,0,0,2,0,3
"338",1,1,1,1,1,1,0,1,2,4
"339",0,0,1,0,0,0,0,1,1,5
"340",0,0,0,0,0,0,0,0,0,0
"341",0,0,1,0,0,0,0,0,1,0
"342",0,2,0,0,2,0,0,0,0,2
"343",1,1,0,0,1,0,1,1,0,2
"344",0,1,1,0,2,0,2,2,1,2
"345",0,1,1,0,1,0,0,0,1,1
"346",0,0,0,0,0,0,0,1,1,0
"347",0,0,0,0,0,0,0,1,1,0
"348",0,0,0,0,0,0,0,1,0,1
"349",0,0,0,0,0,0,0,0,0,0
"350",0,0,1,0,0,0,0,0,1,0
"351",0,0,0,0,0,0,0,0,0,0
"352",0,3,0,0,3,0,1,3,0,5
"353",0,0,0,0,0,0,0,0,0,1
"354",0,0,1,0,0,0,0,0,1,1
"355",0,0,0,0,1,0,0,1,1,2
"356",0,1,0,0,1,0,1,1,0,2
"357",0,0,1,0,0,2,0,0,3,0
"358",1,1,0,0,1,0,0,1,2,1
"359",6,0,0,0,0,0,0,4,5,1
"360",0,2,0,0,2,0,0,2,0,2
"361",2,1,2,3,1,3,1,1,3,2
"362",0,0,0,0,0,0,0,1,0,4
"363",0,0,0,0,1,0,0,1,0,3
"364",0,1,0,0,0,0,0,1,1,1
"365",0,0,0,0,0,0,0,1,0,0
"366",0,2,1,0,2,0,0,2,2,2
"367",0,1,1,0,1,0,1,1,1,1
"368",0,0,0,0,1,0,0,1,0,1
"369",0,1,1,0,1,0,0,1,1,2
"370",0,1,0,0,2,0,1,1,0,3
"371",0,0,0,0,0,0,0,0,0,2
"372",0,1,1,0,0,0,0,0,1,1
"373",0,0,1,0,0,0,0,0,1,0
"374",2,0,3,1,0,1,0,1,3,0
"375",0,0,2,0,2,0,0,2,2,3
"376",0,1,0,0,1,0,1,2,0,2
"377",0,2,0,0,0,0,0,1,0,2
"378",0,0,0,0,0,0,0,0,0,0
"379",1,0,1,0,0,0,0,1,2,2
"380",0,0,0,0,1,0,0,1,0,2
"381",1,2,1,0,2,0,1,2,1,3
"382",0,0,0,0,0,0,0,0,1,2
"383",0,2,0,0,1,0,1,3,0,3
"384",0,0,0,0,0,0,0,0,0,1
"385",1,1,1,0,1,0,1,1,2,1
"386",0,0,0,0,0,0,0,0,0,0
"387",0,3,0,0,4,0,0,0,1,5
"388",1,1,0,2,1,1,1,1,1,3
"389",0,1,0,0,0,0,0,0,1,2
"390",0,1,2,0,1,0,1,1,2,2
"391",0,0,0,0,1,0,0,1,0,1
"392",0,1,1,1,0,0,1,0,3,0
"393",0,0,0,0,0,0,0,1,0,5
"394",1,1,1,0,1,0,0,0,1,0
"395",0,1,1,0,1,0,0,1,2,3
"396",0,0,0,1,0,0,0,1,0,1
"397",0,0,1,0,0,0,0,0,1,0
"398",0,0,2,0,0,1,0,0,3,1
"399",0,0,1,0,0,0,0,0,1,0
"400",0,1,0,0,2,0,1,2,1,3
"401",0,0,2,0,0,0,0,0,2,0
"402",1,0,1,0,0,0,0,0,1,0
"403",2,3,1,2,3,2,3,5,2,6
"404",0,0,0,0,0,1,0,2,1,3
"405",0,0,1,0,0,0,0,0,1,0
"406",0,0,0,0,0,0,1,0,0,0
"407",0,0,1,0,1,0,0,1,1,4
"408",0,0,0,0,0,0,0,1,0,2
"409",1,1,2,0,2,1,1,1,3,1
"410",0,0,0,0,0,0,0,0,0,1
"411",0,2,0,0,2,0,1,2,0,2
"412",0,0,0,0,0,0,0,0,0,1
"413",0,2,1,0,2,0,2,0,1,2
"414",0,1,1,0,0,0,0,1,1,1
"415",2,1,2,2,0,2,0,1,4,1
"416",0,0,0,0,0,0,0,0,0,0
"417",0,0,1,0,0,0,0,0,1,0
"418",0,0,0,0,0,1,0,0,1,0
"419",1,0,0,1,1,1,1,1,1,2
"420",0,0,0,0,0,0,0,0,0,1
"421",1,1,1,1,0,1,0,2,4,2
"422",0,1,0,0,0,0,0,1,0,2
"423",0,1,1,1,1,1,1,1,2,3
"424",0,0,1,0,0,1,0,2,2,4
"425",0,0,0,0,0,0,0,0,0,1
"426",0,1,0,0,1,0,0,1,0,1
"427",0,2,1,0,1,0,0,2,1,2
"428",1,0,0,1,0,0,0,0,0,0
"429",0,0,0,0,0,0,0,1,0,1
"430",1,3,0,0,3,0,2,2,2,3
"431",0,4,0,0,5,0,2,4,0,5
"432",0,0,0,0,0,0,0,0,0,1
"433",0,0,0,0,0,2,0,0,0,0
"434",0,0,0,0,2,0,0,2,1,3
"435",0,1,0,0,1,0,0,1,0,2
"436",2,1,0,1,1,2,1,0,3,1
"437",0,0,0,0,0,0,0,0,0,1
"438",1,1,1,0,1,0,0,1,1,3
"439",0,0,0,0,0,0,1,1,0,1
"440",1,1,1,0,2,0,0,1,2,3
"441",0,0,1,0,0,1,0,0,1,0
"442",1,0,0,1,0,1,1,0,1,0
"443",0,1,0,0,0,0,0,1,1,1
"444",0,1,0,0,2,0,2,2,1,2
"445",2,3,2,2,2,0,2,3,0,3
"446",0,0,0,0,0,0,0,0,0,2
"447",0,0,0,0,0,0,0,0,0,0
"448",0,1,1,0,1,0,0,1,1,3
"449",2,1,0,0,3,1,0,1,2,3
"450",0,1,0,0,0,0,0,0,1,1
"451",0,1,0,1,1,0,0,0,1,0
"452",0,1,0,0,0,1,0,1,2,2
"453",0,0,0,0,0,0,0,0,0,1
"454",0,2,0,0,3,0,0,0,0,6
"455",0,4,0,0,2,2,2,4,2,3
"456",0,0,0,0,1,0,0,0,0,1
"457",0,0,1,0,0,0,0,0,1,1
"458",0,0,0,0,0,0,0,0,0,0
"459",1,1,1,0,2,1,0,1,2,2
"460",0,0,0,0,0,0,1,0,0,0
"461",0,1,0,0,0,0,0,0,0,2
"462",0,0,0,0,0,0,0,0,0,1
"463",0,0,0,0,0,0,0,1,0,0
"464",0,0,0,0,0,0,0,0,0,0
"465",0,2,1,0,1,0,0,2,1,4
"466",0,0,0,0,0,0,0,0,0,0
"467",0,0,0,0,0,0,0,1,0,3
"468",0,0,1,0,0,0,0,0,1,0
"469",0,2,1,0,2,1,0,1,1,2
"470",0,0,0,0,0,0,0,0,0,0
"471",0,0,0,0,0,0,1,0,0,0
"472",1,1,0,1,0,0,0,1,1,0
"473",0,0,0,0,0,0,0,0,0,0
"474",0,1,2,0,1,0,0,1,2,2
"475",0,0,0,0,1,0,0,2,0,1
"476",0,0,0,0,0,0,0,0,1,0
"477",1,0,0,1,1,2,0,0,1,1
"478",0,2,1,0,1,0,0,0,2,4
"479",1,0,0,1,0,1,1,0,1,3
"480",2,1,0,1,2,1,0,1,2,2
"481",0,0,1,0,0,0,0,0,1,0
"482",5,0,1,4,0,4,4,0,5,1
"483",0,0,0,0,0,0,0,0,0,1
"484",0,0,1,0,0,2,0,0,1,1
"485",0,0,0,1,0,0,0,0,0,0
"486",0,0,0,0,0,0,0,0,0,1
"487",0,1,0,0,1,1,1,2,0,2
"488",0,0,0,0,0,0,0,0,0,0
"489",1,3,0,0,3,0,1,2,2,2
"490",0,0,0,0,0,0,0,0,0,2
"491",0,0,1,0,0,0,1,1,2,1
"492",0,3,0,0,1,0,2,2,2,4
"493",0,0,0,0,0,0,0,0,0,0
"494",1,0,1,1,0,1,0,0,2,0
"495",0,0,0,0,0,0,0,0,0,0
"496",0,0,0,0,0,0,0,0,0,0
"497",0,2,3,0,2,0,1,2,3,3
"498",0,1,0,0,1,0,1,1,0,1
"499",0,0,0,0,1,0,0,1,0,3
"500",1,0,1,1,0,1,1,0,2,1
"501",2,1,0,2,1,2,3,2,2,2
"502",0,0,1,0,0,0,0,0,1,0
"503",1,0,1,0,0,1,0,0,2,1
"504",0,0,2,0,0,0,0,0,2,0
"505",0,2,0,1,1,0,0,1,1,3
"506",0,0,0,0,0,0,0,0,0,1
